@relation satimage-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement

@attribute Aattr numeric
@attribute Battr numeric
@attribute Cattr numeric
@attribute Dattr numeric
@attribute Eattr numeric
@attribute Fattr numeric
@attribute A1attr numeric
@attribute B2attr numeric
@attribute C3attr numeric
@attribute D4attr numeric
@attribute E5attr numeric
@attribute F6attr numeric
@attribute A7attr numeric
@attribute B8attr numeric
@attribute C9attr numeric
@attribute D10attr numeric
@attribute E11attr numeric
@attribute F12attr numeric
@attribute A13attr numeric
@attribute B14attr numeric
@attribute C15attr numeric
@attribute D16attr numeric
@attribute E17attr numeric
@attribute F18attr numeric
@attribute A19attr numeric
@attribute B20attr numeric
@attribute C21attr numeric
@attribute D22attr numeric
@attribute E23attr numeric
@attribute F24attr numeric
@attribute A25attr numeric
@attribute B26attr numeric
@attribute C27attr numeric
@attribute D28attr numeric
@attribute E29attr numeric
@attribute F30attr numeric
@attribute class {1.,2.,3.,4.,5.,7.}

@data
0.926071,0.542129,0.042617,-0.08428,0.947536,0.338911,0.293407,-0.237429,1.268514,0.74826,0.549793,0.1376,1.007913,0.504301,0.101317,-0.192527,1.03078,0.516432,0.349941,0.020842,1.720804,0.880036,0.660526,0.394922,1.166201,0.992274,0.348246,-0.140096,1.782888,1.21916,0.891274,0.387634,1.811158,1.40865,0.902877,0.603258,3.
-0.984869,-0.025997,0.042617,-0.08428,-1.485877,-0.360191,0.05337,-0.237429,-1.255501,-0.695167,-0.892808,-0.231187,-1.491592,-0.458504,-0.798618,-0.192527,-1.259135,-0.57503,-0.547313,-0.399425,-1.251136,-0.561995,-0.534958,-0.391622,-1.631926,-0.542629,-0.855666,-0.508686,-1.404024,-0.706678,-0.844805,-0.347519,-1.397414,-0.51974,-0.594534,-0.341412,1.
-0.249892,1.110256,1.36426,0.709468,-0.2323,1.125401,1.073527,0.712894,-0.216201,1.141922,0.790227,0.717124,-0.168324,1.248287,1.181239,0.811066,0.144362,1.083992,1.187378,0.808841,-0.136658,1.273318,0.899623,0.814413,-0.159228,1.211546,1.190984,0.965674,-0.144082,1.21916,1.190598,0.965254,-0.128909,1.40865,1.202359,0.970629,1.
-1.352357,-0.681527,-1.098802,-0.613446,-0.748479,-0.491273,-0.84677,-0.395816,-0.735851,-0.170284,-0.592266,-0.178503,-1.491592,-0.721087,-1.158593,-0.667912,-1.259135,-0.531371,-1.145483,-0.451958,-1.251136,-0.518297,-0.893604,-0.653804,-1.484656,-0.586483,-1.036253,-0.561342,-1.255796,-0.444064,-1.0244,-0.40003,-0.949706,-0.256778,-0.354948,-0.183967,1.
-0.102897,-0.550421,-1.45925,-1.248444,-0.37978,-0.360191,-1.446863,-1.240548,-0.067729,-0.345245,-1.19335,-1.021446,-0.168324,-0.677323,-1.518567,-1.30176,-0.151111,-0.487713,-1.504385,-1.292491,-0.136658,-0.4746,-1.491346,-1.28304,-0.453767,-0.542629,-1.578013,-1.245867,-0.440539,-0.356526,-1.563183,-1.240204,-0.42738,-0.344432,-1.552876,-1.443527,7.
-0.911371,0.061407,-0.077532,0.021553,-1.190918,0.076748,0.173388,-0.184633,-0.884323,0.092157,-0.291724,-0.178503,-0.976988,0.15419,0.281304,-0.086885,-0.963662,-0.00747,0.290124,-0.084225,-0.953942,0.006078,-0.176313,-0.077004,-0.453767,0.509876,0.589028,0.228494,-0.144082,0.518855,0.053167,0.230101,-0.128909,0.532109,0.303913,0.235886,1.
0.999568,0.498427,-0.137607,-0.190113,0.431358,0.033054,-0.546723,-0.765386,0.451921,-0.257765,-1.013025,-1.33755,0.640339,0.022899,-0.618631,-0.720733,-0.151111,-0.531371,-1.504385,-1.450091,-0.136658,-0.693089,-1.730443,-1.807403,0.208947,0.071332,-1.036253,-0.771965,-0.366425,-0.61914,-1.682913,-1.502759,-0.352763,-0.738876,-1.672669,-1.496009,7.
0.117596,-0.113401,-0.55813,-0.401779,0.136399,0.033054,-0.366695,-0.395816,0.451921,0.223378,-0.351833,-0.389239,0.34628,0.022899,-0.138666,-0.350989,0.365966,0.210823,-0.128595,-0.346891,0.383431,-0.168714,-0.594733,-0.496495,0.208947,0.071332,-0.073123,-0.192752,-0.069968,0.256241,-0.306022,0.020058,-0.054291,0.093838,-0.055466,0.235886,4.
-0.396887,0.498427,0.282916,-0.08428,-0.37978,0.863238,0.83349,0.290528,-0.364672,1.054442,1.150877,0.717124,-0.168324,0.15419,-0.378649,-0.403809,-0.446584,0.516432,0.050856,0.020842,-0.136658,1.054828,1.13872,0.70954,-0.232863,0.159041,0.047268,-0.245408,-0.218196,0.168703,-0.186293,-0.242497,-0.203527,0.181492,-0.414844,-0.236449,1.
-0.470385,0.97915,1.184036,0.762385,-0.45352,1.212789,1.493592,0.76569,-0.438908,1.229403,1.210986,0.980544,-0.388869,1.204523,1.541213,1.022348,-0.077243,1.214967,1.54628,1.018975,-0.06236,1.01113,1.258268,0.814413,-0.085593,1.255401,1.371571,0.702396,-0.069968,1.262929,1.370192,0.860232,-0.352763,0.882725,1.142463,0.708221,1.
-0.249892,1.110256,1.063887,0.709468,-0.2323,1.125401,1.373574,0.712894,-0.216201,0.923221,1.391311,0.717124,-0.168324,1.073232,1.181239,0.811066,-0.446584,1.083992,1.187378,0.808841,-0.433852,1.098526,1.198494,0.814413,-0.453767,1.211546,1.190984,0.965674,-0.440539,1.000315,1.190598,0.965254,-0.42738,1.233342,1.202359,0.760703,1.
-2.087334,-2.2548,0.282916,2.032383,-1.854576,-2.239028,0.593453,2.243971,-2.072094,-2.357295,0.850335,2.455694,-1.712136,-2.165295,0.281304,1.286452,-1.702344,-2.234051,0.290124,1.649374,-1.696927,-2.441006,0.540978,2.439939,-1.484656,-2.033678,-0.133319,0.807707,-1.255796,-1.888442,-0.126428,0.965254,-1.248178,-1.878379,-0.115362,1.180556,2.
1.146564,0.804341,0.342991,0.021553,1.168756,0.994319,0.653462,0.39612,1.491221,1.010702,0.910444,0.40102,0.787369,0.635593,0.161312,-0.192527,1.104649,0.822041,0.17049,0.230975,1.42361,1.01113,0.7203,0.237614,0.135312,-0.016376,0.047268,-0.245408,1.11586,0.693931,0.292626,0.12508,1.139596,0.882725,0.842981,0.288368,3.
-0.396887,-0.550421,-1.939848,-1.248444,-0.084821,-0.534967,-1.446863,-1.240548,-0.364672,-0.345245,-1.433784,-1.390234,-0.168324,-0.502268,-1.33858,-1.513043,-0.151111,-0.487713,-1.504385,-1.502624,-0.136658,-0.649391,-1.491346,-1.492785,-0.232863,-0.367211,-1.397426,-1.245867,-0.218196,-0.181449,-1.14413,-1.240204,-0.203527,-0.51974,-1.552876,-1.443527,7.
-1.866841,-2.03629,0.943738,1.979466,-1.412137,-1.889477,0.713472,1.399239,-0.364672,-0.607687,0.189143,-0.178503,-1.418077,-2.165295,1.121243,2.237223,-1.406871,-2.059418,1.127561,2.384841,-1.176837,-1.392256,0.839849,1.076595,-1.558291,-2.033678,1.130788,2.229412,-1.552253,-2.151056,1.430057,2.225516,-1.54665,-2.00986,1.142463,2.020263,2.
-1.866841,-2.298502,0.703439,1.979466,-1.854576,-2.282722,0.953509,2.191175,-1.849387,-2.007374,0.970552,1.981539,-1.418077,-1.552601,-0.198662,0.705425,-1.702344,-2.059418,0.290124,1.281641,-1.919822,-2.266215,0.301881,1.28634,-1.337386,-1.902115,-0.193515,0.702396,-1.84871,-2.151056,0.053167,0.912743,-1.54665,-2.360476,0.064327,0.918148,2.
-0.984869,-1.031144,0.042617,0.339052,-0.969698,-1.015599,-0.666742,-0.079042,-0.958558,-1.001348,-0.652375,-0.231187,-0.756443,-0.896143,-0.558636,0.018756,-0.742057,-0.880639,-0.786581,0.020842,-0.953942,-0.998975,-0.774055,-0.181877,-0.674672,-0.542629,-0.374101,-0.140096,-0.885225,-0.706678,-0.365887,0.020058,-1.17356,-1.001838,-0.354948,-0.131486,5.
-0.690878,-1.293356,-0.738354,-0.454696,-0.969698,-0.971906,-0.726751,-0.237429,0.154978,-0.170284,0.068926,-0.073135,0.419794,-0.195921,-0.198662,-0.192527,0.439835,-0.00747,-0.188412,-0.189291,1.126416,0.705245,0.301881,0.027868,0.945296,0.553731,0.28805,-0.08744,0.967631,0.562624,0.292626,0.12508,0.99036,0.751244,0.303913,0.130923,5.
-1.205362,-1.424462,-1.45925,-1.248444,-0.969698,-1.408844,-1.6869,-1.240548,-1.181266,-1.39501,-1.433784,-1.232182,-1.050503,-1.290018,-1.758549,-1.30176,-1.333003,-1.273565,-1.743652,-1.082358,-1.02824,-1.392256,-1.312023,-0.811113,-0.969212,-1.332008,-1.397426,-1.245867,-1.255796,-1.319444,-1.563183,-1.03016,-1.248178,-1.177146,-1.552876,-0.866229,5.
-0.470385,0.148811,0.282916,-0.08428,-0.45352,0.557381,0.293407,0.343324,-0.216201,0.74826,0.549793,0.506388,-0.756443,0.504301,0.641278,0.388501,-0.742057,0.691066,0.888293,0.388575,-0.731046,0.705245,0.899623,0.394922,-0.895577,0.202896,0.348246,0.017871,-0.662882,0.212472,0.651815,0.020058,-0.875088,0.400628,0.663291,0.235886,1.
0.191094,0.97915,0.943738,0.603635,0.505098,1.212789,0.953509,0.607303,0.526157,1.010702,0.970552,0.611756,0.493309,1.248287,1.361226,0.705425,0.513703,1.258626,1.366829,0.861375,0.829222,1.054828,1.377816,0.70954,0.724391,0.860711,1.130788,0.913019,1.11586,1.21916,1.430057,0.912743,1.139596,0.882725,1.142463,0.708221,1.
-0.176394,-0.463017,-0.55813,-0.772195,0.136399,-0.447579,-0.78676,-0.765386,0.154978,-0.257765,-0.532158,-0.547291,-0.168324,-0.546032,-1.038601,-0.932016,0.070493,-0.356737,-0.60713,-0.504491,-0.136658,-0.518297,-0.594733,-0.496495,-0.380132,-0.761901,-1.277035,-0.929932,-0.366425,-0.750447,-1.0244,-0.925139,-0.352763,-0.914184,-1.013809,-0.91871,7.
-0.984869,-1.293356,-0.978653,-0.666362,-0.969698,-1.146681,-1.206825,-0.659795,-0.364672,-0.957608,-0.952917,-0.652659,-0.462384,-1.114962,-0.858614,-0.403809,-0.446584,-1.273565,-1.085666,-0.609558,-0.433852,-1.086371,-0.833829,-0.811113,0.061677,-0.367211,-0.675079,-0.456031,-0.440539,-0.706678,-0.665211,-0.242497,-0.203527,-0.870357,-1.133601,-0.656302,5.
-0.176394,-0.375613,-0.858503,-1.089695,-0.158561,-0.360191,-1.026798,-1.082161,-0.141965,-0.520206,-1.013025,-0.916079,0.19925,-0.108393,-0.798618,-0.932016,0.21823,-0.269421,-1.025849,-1.134891,-0.06236,-0.605693,-1.252249,-0.915985,0.503487,0.334459,-0.193515,-0.456031,0.152375,-0.181449,-0.964535,-1.03016,-0.352763,-0.651222,-0.953912,-0.813747,7.
-0.764376,0.673235,0.883663,0.391969,-0.748479,0.513687,1.193546,0.39612,-0.735851,0.879481,1.210986,0.611756,-0.903473,0.37301,0.641278,0.230039,-0.889794,0.603749,0.649025,0.230975,-0.433852,0.617849,0.660526,0.237614,-0.674672,0.466022,0.408441,0.228494,-0.662882,0.475086,0.71168,0.230101,-0.875088,0.488282,0.18412,0.235886,1.
-2.013836,-2.342205,1.48441,3.355297,-2.002056,-2.326416,1.493592,2.771928,-1.997859,-2.313555,1.210986,2.350327,-1.859166,-2.296587,1.481217,3.029533,-1.850081,-2.365027,1.187378,2.647507,-1.845523,-2.135121,0.660526,1.70583,-1.85283,-2.033678,0.950202,1.966133,-1.626367,-2.019749,0.412356,1.595385,-1.621268,-2.00986,0.423706,1.390483,2.
-1.866841,-2.298502,1.544484,2.773215,-1.854576,-2.282722,1.253555,2.560745,-1.403973,-1.876153,0.970552,1.612751,-1.712136,-2.165295,1.7212,2.76543,-1.702344,-2.059418,1.725731,2.594974,-1.696927,-1.916631,1.377816,2.020448,-1.558291,-2.25295,2.093918,2.650658,-1.552253,-2.151056,1.430057,2.645603,-1.54665,-2.00986,1.142463,2.230189,2.
0.485085,0.323619,0.042617,-0.454696,0.800057,0.164136,-0.486714,-0.448612,0.8231,0.354598,0.068926,-0.231187,0.419794,0.15419,-0.378649,-0.615092,0.439835,0.167164,-0.367863,-0.399425,0.754923,0.530453,0.062784,-0.181877,0.061677,-0.016376,-0.434297,-0.666654,0.07826,0.168703,-0.425752,-0.45254,0.393417,0.181492,-0.175259,-0.236449,7.
-0.690878,-0.900038,-1.279026,-1.089695,-0.674739,-0.534967,-0.84677,-0.712591,-0.661615,-0.870128,-1.013025,-0.705343,-0.682928,-0.764851,-1.518567,-1.143298,-0.668189,-0.618688,-0.786581,-0.346891,-0.656748,-0.736787,-0.056765,0.027868,-0.674672,-0.674192,-1.698404,-1.245867,-0.366425,-0.356526,-0.485617,-0.242497,0.169563,0.181492,0.064327,-0.079004,5.
-0.102897,-0.288209,-1.279026,-1.142611,0.210138,-0.098028,-1.026798,-0.923774,0.229214,-0.082804,-1.013025,-0.916079,-0.09481,-0.370976,-0.978606,-1.037657,0.144362,-0.182104,-0.726764,-1.029824,0.160536,0.006078,-0.953378,-1.020858,0.135312,-0.191794,-1.096448,-0.824621,0.152375,-0.181449,-0.844805,-1.082671,0.169563,-0.169124,-0.834119,-1.076155,7.
-0.102897,-0.550421,-1.699549,-1.407194,-0.37978,-0.360191,-1.6869,-1.398935,-0.364672,-0.520206,-1.674218,-1.232182,-0.168324,-0.502268,-1.758549,-1.513043,-0.151111,-0.662347,-1.504385,-1.502624,-0.136658,-0.4746,-1.491346,-1.28304,-0.232863,-0.542629,-1.397426,-1.45649,-0.218196,-0.531602,-1.563183,-1.450248,-0.203527,-0.51974,-1.792462,-1.443527,7.
1.073066,0.498427,0.042617,-0.24303,1.095016,0.513687,0.05337,-0.237429,0.8231,0.354598,-0.171507,-0.073135,1.081428,0.504301,0.281304,-0.192527,0.735308,0.516432,-0.188412,-0.189291,0.754923,0.355661,-0.355636,-0.391622,0.650756,0.553731,0.28805,-0.245408,0.967631,0.562624,0.053167,-0.084964,0.691889,0.356801,-0.175259,-0.236449,4.
0.485085,0.323619,-0.197682,-0.454696,0.505098,0.338911,-0.486714,-0.659795,0.526157,0.004676,-0.712483,-0.652659,0.125735,-0.195921,-0.858614,-0.826374,0.144362,-0.662347,-1.324934,-1.082358,-0.136658,-0.4746,-1.491346,-1.28304,-0.453767,-0.893464,-1.999382,-1.614457,-0.736996,-0.881754,-1.982237,-1.60778,-0.725852,-0.870357,-1.972151,-1.443527,7.
-1.425855,-0.550421,-0.738354,-0.666362,-1.412137,-0.534967,-0.726751,-0.448612,-1.403973,-0.345245,-0.472049,-0.441923,-1.344562,-0.502268,-0.858614,-0.403809,-1.333003,-0.487713,-0.846398,-0.399425,-1.54833,-0.4746,-0.594733,-0.391622,-1.705561,-0.718047,-0.915862,-0.456031,-1.478139,-0.531602,-0.425752,-0.45254,-1.472032,-0.51974,-0.894016,-0.236449,1.
1.220062,0.716937,0.763513,0.127386,1.242496,0.732156,0.773481,0.132141,0.971571,0.573299,0.068926,-0.073135,1.007913,0.854412,0.341299,-0.192527,1.03078,0.8657,0.349941,0.020842,1.349311,0.880036,0.361655,0.027868,0.650756,0.816857,0.348246,0.017871,0.967631,1.000315,0.352491,0.230101,0.99036,0.619763,0.363809,0.235886,3.
-0.176394,-0.375613,-1.279026,-1.301361,-0.158561,-0.534967,-1.266835,-1.293344,-0.141965,-0.520206,-1.013025,-1.07413,-0.388869,-0.283448,-1.278584,-1.143298,-0.372716,-0.269421,-1.265117,-1.134891,-0.06236,-0.25611,-1.252249,-1.125731,-0.380132,-0.191794,-1.216839,-1.035244,-0.069968,-0.181449,-0.964535,-1.03016,-0.054291,-0.169124,-1.193498,-0.813747,7.
2.396024,1.85319,2.085157,1.132801,1.389975,1.649728,1.73363,0.924077,1.120043,1.054442,0.850335,0.242968,1.522517,1.292051,1.061248,0.494142,1.547858,1.302284,1.366829,0.703775,1.943699,1.972484,1.676687,1.076595,1.31347,1.079983,0.890006,0.175838,1.338203,0.869008,0.891274,0.387634,1.73654,1.715439,2.160702,1.390483,3.
-0.470385,0.673235,0.823588,0.233219,-0.45352,0.863238,0.83349,0.501711,-0.438908,0.879481,0.850335,0.506388,-0.462384,0.723121,0.761269,0.494142,-0.446584,0.909358,0.768659,0.493642,-0.433852,0.923734,0.780074,0.499795,-0.748307,0.202896,0.649224,0.175838,-0.736996,0.212472,0.651815,0.387634,-0.725852,0.707417,0.902877,0.393331,1.
1.293559,0.673235,0.342991,-0.190113,0.726317,0.688462,0.113379,0.02655,0.748864,0.529559,0.129035,-0.389239,1.154943,0.810648,0.341299,0.018756,0.956912,0.603749,0.349941,-0.136758,0.977819,0.399359,-0.116539,-0.339186,1.092566,0.816857,-0.073123,0.017871,1.11586,0.825239,0.172896,-0.189986,1.139596,0.488282,-0.055466,-0.183967,4.
-1.646348,-0.550421,-0.858503,-0.507613,-1.412137,-0.709742,-0.84677,-0.34302,-1.403973,-0.520206,-0.592266,-0.336555,-1.418077,-0.764851,-0.798618,-0.350989,-1.185267,-0.749664,-1.025849,-0.346891,-0.656748,-0.430902,-0.774055,-0.339186,-1.190116,-0.981173,-1.216839,-0.824621,-0.959339,-0.662909,-0.964535,-0.45254,-0.352763,0.006184,0.064327,0.130923,1.
1.661048,1.022851,0.823588,0.286136,1.684934,1.038013,0.83349,0.501711,1.713929,1.054442,0.850335,0.295652,2.037121,1.204523,1.121243,0.494142,1.769463,1.214967,0.828476,0.493642,1.795102,1.22962,0.600752,0.237614,1.90255,1.299255,1.070593,0.333806,2.227573,1.306698,1.070868,0.492656,2.258865,1.320996,1.382048,0.708221,3.
1.734545,1.022851,0.823588,0.497802,1.758674,1.038013,0.593453,0.237733,1.416986,1.054442,0.850335,0.242968,1.228458,1.116996,0.761269,0.124397,1.547858,1.12765,0.768659,0.336042,1.572207,1.142224,0.780074,0.342486,1.31347,1.079983,1.190984,0.386461,1.708774,1.262929,1.190598,0.387634,1.73654,1.10186,0.663291,0.393331,3.
0.926071,0.716937,0.282916,0.127386,0.947536,0.732156,0.293407,0.132141,0.674628,0.354598,-0.411941,-0.441923,1.007913,0.679357,0.341299,0.018756,0.735308,0.691066,0.349941,0.020842,0.457729,0.355661,-0.116539,-0.758677,0.945296,0.597585,0.348246,0.017871,0.671174,0.606393,0.352491,0.020058,0.691889,0.225319,-0.594534,-0.708784,3.
-1.352357,-1.686674,0.823588,2.244049,-1.854576,-2.37011,1.433583,2.666337,-1.849387,-2.007374,1.150877,2.66643,-0.756443,-0.195921,1.061248,1.286452,-1.702344,-1.753808,0.768659,2.069641,-1.474031,-1.479652,0.780074,1.863139,-0.159228,1.079983,0.890006,0.807707,-0.959339,-0.575371,0.651815,0.807721,-1.248178,-1.2648,-0.115362,1.180556,2.
2.028536,1.19766,0.583289,0.233219,2.053633,1.212789,0.83349,0.237733,1.788164,1.054442,0.850335,0.506388,1.890091,1.116996,1.061248,0.33568,1.917199,1.12765,1.067744,0.336042,1.572207,1.317016,0.780074,0.499795,1.681645,1.079983,0.348246,0.175838,1.338203,0.693931,0.352491,0.020058,1.064978,0.532109,-0.115362,-0.183967,3.
-0.396887,-0.637825,-1.519325,-1.142611,-0.37978,-0.753436,-1.926937,-1.504527,-0.364672,-0.607687,-1.493892,-1.126814,-0.682928,-0.852379,-1.458571,-1.037657,-0.372716,-0.662347,-1.2053,-1.239957,-0.359554,-0.649391,-1.670668,-1.387912,-1.042846,-1.112736,-1.7586,-1.509145,-0.440539,-0.662909,-1.323724,-1.082671,-0.128909,-0.475913,-1.49298,-1.286082,7.
-0.176394,-0.375613,0.342991,0.391969,0.357618,0.207829,0.353416,0.02655,0.377685,0.398338,0.129035,-0.125819,-0.388869,-0.458504,0.161312,0.599783,0.513703,0.254481,0.409758,0.230975,0.532028,0.268265,-0.056765,-0.181877,-0.085593,-0.367211,0.528832,0.702396,0.152375,0.168703,0.532085,0.282612,0.169563,0.356801,0.064327,-0.079004,4.
-1.646348,-2.03629,0.403065,1.397384,-2.075795,-2.151641,0.953509,1.610422,-1.849387,-2.357295,0.970552,1.981539,-2.153225,-2.296587,0.281304,1.286452,-1.923949,-2.27771,0.290124,1.649374,-1.919822,-2.353611,0.839849,1.653394,-1.85283,-2.25295,0.28805,1.123642,-1.84871,-2.151056,0.292626,1.122787,-1.845121,-2.228996,0.603395,1.128074,2.
1.367057,1.022851,0.583289,0.021553,1.095016,0.688462,0.593453,-0.184633,0.748864,0.529559,0.068926,-0.178503,1.228458,0.898176,0.761269,0.124397,1.252385,0.909358,0.290124,0.125908,1.275013,0.923734,0.301881,-0.077004,1.018931,1.079983,0.890006,0.175838,1.041746,0.869008,0.352491,0.177591,1.36345,0.882725,0.363809,0.025959,4.
-0.690878,-0.768932,-1.519325,-1.142611,-0.674739,-0.622354,-0.78676,-0.34302,-0.661615,-0.738907,-0.051291,0.032233,-0.682928,-0.677323,-1.698554,-1.24894,-0.372716,-0.356737,-0.487496,-0.241825,0.160536,0.180869,0.062784,-0.077004,0.135312,0.334459,-0.374101,-0.613998,0.448832,0.693931,0.59195,0.020058,0.468035,1.058033,0.842981,0.498294,5.
-0.911371,-0.375613,-0.137607,-0.348863,-0.895959,-0.185416,-0.366695,-0.131838,-0.661615,0.048417,-0.351833,-0.125819,-1.197532,-0.458504,-0.558636,-0.350989,-0.889794,-0.269421,-0.308046,-0.189291,-0.656748,-0.081318,-0.056765,-0.181877,-0.969212,-0.367211,-0.193515,-0.456031,-0.662882,-0.181449,-0.485617,-0.084964,-0.352763,0.181492,0.064327,0.130923,1.
-0.176394,-0.113401,-1.038727,-0.983862,-0.158561,0.033054,-1.026798,-0.765386,0.451921,0.354598,-0.111399,-0.178503,-0.168324,0.022899,-0.618631,-0.932016,-0.151111,-0.356737,-1.025849,-1.082358,0.086237,0.049776,-0.833829,-0.70624,0.208947,-0.104085,-0.79547,-0.929932,-0.069968,-0.268987,-1.0244,-0.925139,-0.352763,-0.432086,-1.253394,-1.338564,7.
0.117596,-0.288209,-0.798429,-0.983862,0.136399,-0.272803,-0.78676,-0.976569,0.154978,-0.082804,-0.772592,-0.758027,0.934398,0.591829,-0.138666,-0.139706,0.956912,0.385456,-0.367863,0.020842,0.680625,0.399359,0.122558,-0.129441,1.387105,0.816857,0.709419,0.228494,0.819403,0.650162,0.172896,0.020058,0.841124,0.488282,0.18412,-0.183967,7.
0.926071,0.542129,0.042617,-0.08428,0.947536,0.732156,0.533444,-0.079042,0.971571,0.573299,0.30936,-0.231187,1.301973,0.504301,-0.138666,0.018756,1.03078,0.691066,0.110673,-0.189291,1.052117,0.705245,0.361655,-0.181877,1.166201,1.211546,0.890006,0.228494,1.486431,1.000315,0.891274,0.230101,1.512686,1.014206,0.363809,0.235886,3.
1.661048,1.372468,1.244111,0.603635,1.684934,1.387565,1.253555,0.607303,1.416986,1.010702,0.730119,0.242968,0.787369,0.679357,0.281304,-0.086885,1.104649,0.516432,-0.188412,-0.241825,0.829222,0.355661,-0.176313,-0.234313,1.092566,0.509876,-0.193515,-0.403375,1.11586,0.343779,-0.186293,-0.40003,0.766507,0.532109,0.064327,-0.183967,4.
-1.425855,-0.768932,-1.038727,-0.560529,-1.412137,-0.447579,-0.546723,-0.34302,-1.181266,-0.257765,-0.291724,-0.336555,-1.418077,-0.370976,-0.49864,-0.45663,-1.185267,-0.356737,-0.726764,-0.241825,-1.176837,-0.343506,-0.714281,-0.234313,-1.558291,-0.498775,-0.614884,-0.403375,-1.32991,-0.006373,-0.365887,-0.40003,-1.024324,-0.169124,-0.175259,-0.183967,1.
-0.176394,-0.463017,-0.55813,-0.401779,-0.158561,-0.447579,-0.546723,-0.395816,-0.438908,-0.563946,-0.772592,-0.389239,-0.168324,-0.370976,-0.618631,-0.350989,-0.151111,-0.356737,-0.60713,-0.136758,-0.136658,-0.168714,-0.355636,-0.339186,0.208947,0.071332,-0.313906,0.017871,0.819403,0.475086,0.172896,0.020058,0.841124,0.488282,0.18412,0.025959,5.
-0.396887,0.97915,0.943738,0.603635,-0.37978,0.994319,0.953509,0.818486,-0.364672,1.010702,1.271094,0.611756,-0.682928,0.854412,1.121243,0.494142,-0.668189,0.691066,0.828476,0.493642,-0.359554,0.880036,1.13872,0.499795,-0.453767,1.036129,0.82981,0.491773,-0.440539,0.693931,0.831409,0.492656,-0.725852,0.707417,0.842981,0.498294,1.
0.044099,-0.200805,-1.399176,-1.248444,0.062659,-0.360191,-1.386853,-1.240548,-0.216201,-0.170284,-1.133242,-0.863395,-0.462384,-0.458504,-1.038601,-0.984836,-0.151111,-0.269421,-1.2053,-1.187424,-0.136658,-0.25611,-1.013152,-0.968422,-0.674672,-0.718047,-1.277035,-0.929932,-0.440539,-0.356526,-1.263859,-1.082671,-0.42738,-0.169124,-0.834119,-1.076155,7.
-0.249892,1.285064,1.063887,0.921135,0.062659,1.300177,1.373574,1.082464,0.080742,1.316883,1.391311,1.085912,-0.168324,1.248287,1.481217,0.969528,-0.151111,1.258626,1.845364,0.808841,-0.433852,1.273318,1.497365,0.814413,-0.453767,1.211546,1.491962,1.123642,-0.440539,1.21916,1.190598,0.755211,-0.128909,1.233342,1.501841,0.760703,1.
1.514052,1.110256,0.763513,0.127386,1.537455,1.125401,1.073527,0.343324,1.565457,1.141922,0.790227,0.348336,1.963606,1.073232,0.881261,0.388501,1.991068,1.258626,0.888293,0.388575,1.720804,1.098526,0.660526,0.394922,1.75528,1.211546,1.190984,0.386461,1.486431,1.21916,0.891274,0.230101,1.512686,1.014206,0.902877,0.235886,3.
0.044099,-0.375613,-1.279026,-1.301361,-0.158561,-0.360191,-1.026798,-0.712591,-0.141965,-0.345245,-0.8327,-0.916079,0.19925,-0.283448,-1.038601,-0.773554,-0.077243,-0.444054,-1.265117,-1.134891,-0.359554,-0.430902,-1.491346,-0.915985,0.503487,-0.016376,-0.735275,-0.824621,-0.069968,-0.006373,-1.203994,-0.820117,-0.054291,0.006184,-0.953912,-0.656302,4.
-0.470385,-0.594123,-1.639474,-1.195528,-0.158561,-0.578661,-1.446863,-1.34614,-0.141965,-0.738907,-1.614109,-1.179498,-0.462384,-0.546032,-1.278584,-1.090478,-0.151111,-0.531371,-1.265117,-1.082358,-0.136658,-0.693089,-1.491346,-1.073294,-0.085593,-0.45492,-1.277035,-0.929932,-0.069968,-0.61914,-1.503318,-1.345226,-0.352763,-0.738876,-1.672669,-1.496009,7.
0.117596,0.848043,0.823588,0.709468,0.136399,1.038013,0.83349,0.501711,0.154978,0.879481,1.150877,0.506388,-0.241839,0.898176,1.061248,0.705425,-0.22498,0.909358,0.768659,0.493642,-0.210957,1.142224,1.078945,0.499795,-0.748307,0.860711,1.190984,0.597084,-0.440539,0.869008,0.891274,0.597678,-0.42738,0.882725,0.663291,0.393331,1.
-0.764376,-0.025997,-0.197682,-0.454696,-0.45352,0.164136,-0.426705,-0.079042,-0.216201,0.923221,0.790227,0.348336,-0.756443,0.022899,-0.558636,-0.403809,-0.446584,0.691066,0.649025,0.178442,-0.136658,1.098526,1.198494,0.814413,-0.674672,0.378313,0.107463,0.017871,-0.144082,1.21916,0.891274,0.597678,-0.128909,1.233342,1.202359,0.603258,1.
